trip_id,organization_name,is_operator
121120000308826596,Arriva Sverige AB region syd,1
121120000308826618,Arriva Sverige AB region syd,1
121120000308826698,Arriva Sverige AB region syd,1
121120000308826783,Arriva Sverige AB region syd,1
121120000308826829,Arriva Sverige AB region syd,1
121120000308826853,Arriva Sverige AB region syd,1
121120000308826877,Arriva Sverige AB region syd,1
121120000308826899,Arriva Sverige AB region syd,1
121120000308826969,Arriva Sverige AB region syd,1
121120000308827017,Arriva Sverige AB region syd,1
121120000308827063,Arriva Sverige AB region syd,1
121120000308827298,Arriva Sverige AB region syd,1
121120000308827376,Arriva Sverige AB region syd,1
121120000308827548,Arriva Sverige AB region syd,1
121120000308827618,Arriva Sverige AB region syd,1
121120000308827684,Arriva Sverige AB region syd,1
121120000308827728,Arriva Sverige AB region syd,1
121120000308827772,Arriva Sverige AB region syd,1
121120000308827860,Arriva Sverige AB region syd,1
121120000308828255,Arriva Sverige AB region syd,1
121120000308828299,Arriva Sverige AB region syd,1
121120000308828353,Arriva Sverige AB region syd,1
121120000308828431,Arriva Sverige AB region syd,1
121120000308828536,Arriva Sverige AB region syd,1
121120000308828560,Arriva Sverige AB region syd,1
121120000308827415,Arriva Sverige AB region syd,1
121120000308827439,Arriva Sverige AB region syd,1
121120000308827478,Arriva Sverige AB region syd,1
121120000308827594,Arriva Sverige AB region syd,1
121120000308827750,Arriva Sverige AB region syd,1
121120000308827884,Arriva Sverige AB region syd,1
121120000308828008,Arriva Sverige AB region syd,1
121120000308828119,Arriva Sverige AB region syd,1
121120000308828141,Arriva Sverige AB region syd,1
121120000308828163,Arriva Sverige AB region syd,1
121120000308828187,Arriva Sverige AB region syd,1
121120000308828211,Arriva Sverige AB region syd,1
121120000308828233,Arriva Sverige AB region syd,1
121120000308828329,Arriva Sverige AB region syd,1
121120000308825265,Arriva Sverige AB region syd,1
121120000308825401,Arriva Sverige AB region syd,1
121120000308825878,Arriva Sverige AB region syd,1
121120000308826032,Arriva Sverige AB region syd,1
121120000308826098,Arriva Sverige AB region syd,1
121120000308826120,Arriva Sverige AB region syd,1
121120000308826230,Arriva Sverige AB region syd,1
121120000308826330,Arriva Sverige AB region syd,1
121120000308826352,Arriva Sverige AB region syd,1
121120000308826761,Arriva Sverige AB region syd,1
121120000308827039,Arriva Sverige AB region syd,1
121120000308827087,Arriva Sverige AB region syd,1
121120000308827157,Arriva Sverige AB region syd,1
121120000308827181,Arriva Sverige AB region syd,1
121120000308827259,Arriva Sverige AB region syd,1
121120000308827500,Arriva Sverige AB region syd,1
121120000308827524,Arriva Sverige AB region syd,1
121120000308827640,Arriva Sverige AB region syd,1
121120000308827662,Arriva Sverige AB region syd,1
121120000308827706,Arriva Sverige AB region syd,1
121120000308827794,Arriva Sverige AB region syd,1
121120000308827816,Arriva Sverige AB region syd,1
121120000308827838,Arriva Sverige AB region syd,1
121120000308827930,Arriva Sverige AB region syd,1
121120000308828071,Arriva Sverige AB region syd,1
121120000308828470,Arriva Sverige AB region syd,1
121120000308828492,Arriva Sverige AB region syd,1
121120000308828590,Arriva Sverige AB region syd,1
121120000308825217,Arriva Sverige AB region syd,1
121120000308825289,Arriva Sverige AB region syd,1
121120000308825313,Arriva Sverige AB region syd,1
121120000308825423,Arriva Sverige AB region syd,1
121120000308825445,Arriva Sverige AB region syd,1
121120000308825467,Arriva Sverige AB region syd,1
121120000308825511,Arriva Sverige AB region syd,1
121120000308825800,Arriva Sverige AB region syd,1
121120000308825839,Arriva Sverige AB region syd,1
121120000308826054,Arriva Sverige AB region syd,1
121120000308826164,Arriva Sverige AB region syd,1
121120000308826186,Arriva Sverige AB region syd,1
121120000308826208,Arriva Sverige AB region syd,1
121120000308826396,Arriva Sverige AB region syd,1
121120000308826440,Arriva Sverige AB region syd,1
121120000308826556,Arriva Sverige AB region syd,1
121120000308826658,Arriva Sverige AB region syd,1
121120000308826807,Arriva Sverige AB region syd,1
121120000308826947,Arriva Sverige AB region syd,1
121120000308826993,Arriva Sverige AB region syd,1
121120000308827135,Arriva Sverige AB region syd,1
121120000308827220,Arriva Sverige AB region syd,1
121120000308827337,Arriva Sverige AB region syd,1
121120000308827570,Arriva Sverige AB region syd,1
121120000308827906,Arriva Sverige AB region syd,1
121120000308827969,Arriva Sverige AB region syd,1
121120000308828047,Arriva Sverige AB region syd,1
121120000308828095,Arriva Sverige AB region syd,1
121120000308828277,Arriva Sverige AB region syd,1
121120000308828392,Arriva Sverige AB region syd,1
121120000308828514,Arriva Sverige AB region syd,1
121120000305428141,Arriva Sverige AB region syd,1
121120000305428163,Arriva Sverige AB region syd,1
121120000305429147,Arriva Sverige AB region syd,1
121120000305427951,Arriva Sverige AB region syd,1
121120000305428017,Arriva Sverige AB region syd,1
121120000305427643,Arriva Sverige AB region syd,1
121120000305427973,Arriva Sverige AB region syd,1
121120000305429125,Arriva Sverige AB region syd,1
121120000305427995,Arriva Sverige AB region syd,1
121120000305428075,Arriva Sverige AB region syd,1
121120000305428097,Arriva Sverige AB region syd,1
121120000305428119,Arriva Sverige AB region syd,1
121120000305429169,Arriva Sverige AB region syd,1
121120000312182941,Arriva Sverige AB region syd,1
121120000312183048,Arriva Sverige AB region syd,1
121120000312183193,Arriva Sverige AB region syd,1
121120000312183251,Arriva Sverige AB region syd,1
121120000312183306,Arriva Sverige AB region syd,1
121120000312183358,Arriva Sverige AB region syd,1
121120000312183534,Arriva Sverige AB region syd,1
121120000312183615,Arriva Sverige AB region syd,1
121120000312183644,Arriva Sverige AB region syd,1
121120000312183673,Arriva Sverige AB region syd,1
121120000312183811,Arriva Sverige AB region syd,1
121120000312183952,Arriva Sverige AB region syd,1
121120000312184070,Arriva Sverige AB region syd,1
121120000312184159,Arriva Sverige AB region syd,1
121120000312184184,Arriva Sverige AB region syd,1
121120000312184292,Arriva Sverige AB region syd,1
121120000312184342,Arriva Sverige AB region syd,1
121120000312184808,Arriva Sverige AB region syd,1
121120000312184834,Arriva Sverige AB region syd,1
121120000312184944,Arriva Sverige AB region syd,1
121120000312185091,Arriva Sverige AB region syd,1
121120000312185366,Arriva Sverige AB region syd,1
121120000312185504,Arriva Sverige AB region syd,1
121120000312185818,Arriva Sverige AB region syd,1
121120000312185870,Arriva Sverige AB region syd,1
121120000312186053,Arriva Sverige AB region syd,1
121120000312186545,Arriva Sverige AB region syd,1
121120000312186623,Arriva Sverige AB region syd,1
121120000312186649,Arriva Sverige AB region syd,1
121120000312186731,Arriva Sverige AB region syd,1
121120000312182604,Arriva Sverige AB region syd,1
121120000312182634,Arriva Sverige AB region syd,1
121120000312182690,Arriva Sverige AB region syd,1
121120000312182806,Arriva Sverige AB region syd,1
121120000312182909,Arriva Sverige AB region syd,1
121120000312182993,Arriva Sverige AB region syd,1
121120000312183164,Arriva Sverige AB region syd,1
121120000312183419,Arriva Sverige AB region syd,1
121120000312183479,Arriva Sverige AB region syd,1
121120000312183509,Arriva Sverige AB region syd,1
121120000312183560,Arriva Sverige AB region syd,1
121120000312183586,Arriva Sverige AB region syd,1
121120000312183699,Arriva Sverige AB region syd,1
121120000312183725,Arriva Sverige AB region syd,1
121120000312183780,Arriva Sverige AB region syd,1
121120000312183839,Arriva Sverige AB region syd,1
121120000312183865,Arriva Sverige AB region syd,1
121120000312183894,Arriva Sverige AB region syd,1
121120000312184039,Arriva Sverige AB region syd,1
121120000312184098,Arriva Sverige AB region syd,1
121120000312184210,Arriva Sverige AB region syd,1
121120000312184236,Arriva Sverige AB region syd,1
121120000312184267,Arriva Sverige AB region syd,1
121120000312184371,Arriva Sverige AB region syd,1
121120000312184397,Arriva Sverige AB region syd,1
121120000312184585,Arriva Sverige AB region syd,1
121120000312184617,Arriva Sverige AB region syd,1
121120000312184643,Arriva Sverige AB region syd,1
121120000312184721,Arriva Sverige AB region syd,1
121120000312184756,Arriva Sverige AB region syd,1
121120000312184975,Arriva Sverige AB region syd,1
121120000312185004,Arriva Sverige AB region syd,1
121120000312185062,Arriva Sverige AB region syd,1
121120000312185120,Arriva Sverige AB region syd,1
121120000312185149,Arriva Sverige AB region syd,1
121120000312185230,Arriva Sverige AB region syd,1
121120000312185336,Arriva Sverige AB region syd,1
121120000312185423,Arriva Sverige AB region syd,1
121120000312185478,Arriva Sverige AB region syd,1
121120000312185532,Arriva Sverige AB region syd,1
121120000312185592,Arriva Sverige AB region syd,1
121120000312185647,Arriva Sverige AB region syd,1
121120000312185733,Arriva Sverige AB region syd,1
121120000312185763,Arriva Sverige AB region syd,1
121120000312185793,Arriva Sverige AB region syd,1
121120000312185844,Arriva Sverige AB region syd,1
121120000312185896,Arriva Sverige AB region syd,1
121120000312186013,Arriva Sverige AB region syd,1
121120000312186093,Arriva Sverige AB region syd,1
121120000312186279,Arriva Sverige AB region syd,1
121120000312186305,Arriva Sverige AB region syd,1
121120000312186383,Arriva Sverige AB region syd,1
121120000312186519,Arriva Sverige AB region syd,1
121120000312182659,Arriva Sverige AB region syd,1
121120000312182750,Arriva Sverige AB region syd,1
121120000312182857,Arriva Sverige AB region syd,1
121120000312182967,Arriva Sverige AB region syd,1
121120000312183135,Arriva Sverige AB region syd,1
121120000312183332,Arriva Sverige AB region syd,1
121120000312183751,Arriva Sverige AB region syd,1
121120000312183923,Arriva Sverige AB region syd,1
121120000312184010,Arriva Sverige AB region syd,1
121120000312184129,Arriva Sverige AB region syd,1
121120000312184426,Arriva Sverige AB region syd,1
121120000312184455,Arriva Sverige AB region syd,1
121120000312184533,Arriva Sverige AB region syd,1
121120000312184559,Arriva Sverige AB region syd,1
121120000312184860,Arriva Sverige AB region syd,1
121120000312184888,Arriva Sverige AB region syd,1
121120000312184916,Arriva Sverige AB region syd,1
121120000312185033,Arriva Sverige AB region syd,1
121120000312185204,Arriva Sverige AB region syd,1
121120000312185256,Arriva Sverige AB region syd,1
121120000312185676,Arriva Sverige AB region syd,1
121120000312185702,Arriva Sverige AB region syd,1
121120000312185935,Arriva Sverige AB region syd,1
121120000312185961,Arriva Sverige AB region syd,1
121120000312186133,Arriva Sverige AB region syd,1
121120000312186199,Arriva Sverige AB region syd,1
121120000312186225,Arriva Sverige AB region syd,1
121120000312186251,Arriva Sverige AB region syd,1
121120000312186427,Arriva Sverige AB region syd,1
121120000312186487,Arriva Sverige AB region syd,1
121120000312186571,Arriva Sverige AB region syd,1
121120000312186675,Arriva Sverige AB region syd,1
121120000312186703,Arriva Sverige AB region syd,1
121120000312186759,Arriva Sverige AB region syd,1
121120000312182720,Arriva Sverige AB region syd,1
121120000312182775,Arriva Sverige AB region syd,1
121120000312182831,Arriva Sverige AB region syd,1
121120000312182883,Arriva Sverige AB region syd,1
121120000312183019,Arriva Sverige AB region syd,1
121120000312183077,Arriva Sverige AB region syd,1
121120000312183106,Arriva Sverige AB region syd,1
121120000312183222,Arriva Sverige AB region syd,1
121120000312183280,Arriva Sverige AB region syd,1
121120000312183389,Arriva Sverige AB region syd,1
121120000312183449,Arriva Sverige AB region syd,1
121120000312183981,Arriva Sverige AB region syd,1
121120000312184314,Arriva Sverige AB region syd,1
121120000312184481,Arriva Sverige AB region syd,1
121120000312184507,Arriva Sverige AB region syd,1
121120000312184669,Arriva Sverige AB region syd,1
121120000312184695,Arriva Sverige AB region syd,1
121120000312184782,Arriva Sverige AB region syd,1
121120000312185178,Arriva Sverige AB region syd,1
121120000312185282,Arriva Sverige AB region syd,1
121120000312185308,Arriva Sverige AB region syd,1
121120000312185392,Arriva Sverige AB region syd,1
121120000312185452,Arriva Sverige AB region syd,1
121120000312185563,Arriva Sverige AB region syd,1
121120000312185621,Arriva Sverige AB region syd,1
121120000312185987,Arriva Sverige AB region syd,1
121120000312186173,Arriva Sverige AB region syd,1
121120000312186344,Arriva Sverige AB region syd,1
121120000312186457,Arriva Sverige AB region syd,1
121120000312186597,Arriva Sverige AB region syd,1
121120000312187000,Arriva Sverige AB region syd,1
121120000312187051,Arriva Sverige AB region syd,1
121120000312187077,Arriva Sverige AB region syd,1
121120000312187181,Arriva Sverige AB region syd,1
121120000312187248,Arriva Sverige AB region syd,1
121120000312187314,Arriva Sverige AB region syd,1
121120000312187436,Arriva Sverige AB region syd,1
121120000312187464,Arriva Sverige AB region syd,1
121120000312187520,Arriva Sverige AB region syd,1
121120000312187597,Arriva Sverige AB region syd,1
121120000312187649,Arriva Sverige AB region syd,1
121120000312187756,Arriva Sverige AB region syd,1
121120000312187840,Arriva Sverige AB region syd,1
121120000312187868,Arriva Sverige AB region syd,1
121120000312187924,Arriva Sverige AB region syd,1
121120000312187952,Arriva Sverige AB region syd,1
121120000312188013,Arriva Sverige AB region syd,1
121120000312188064,Arriva Sverige AB region syd,1
121120000312188173,Arriva Sverige AB region syd,1
121120000312188599,Arriva Sverige AB region syd,1
121120000312188729,Arriva Sverige AB region syd,1
121120000312188781,Arriva Sverige AB region syd,1
121120000312188859,Arriva Sverige AB region syd,1
121120000312189028,Arriva Sverige AB region syd,1
121120000312189452,Arriva Sverige AB region syd,1
121120000312189660,Arriva Sverige AB region syd,1
121120000312189772,Arriva Sverige AB region syd,1
121120000312189800,Arriva Sverige AB region syd,1
121120000312189929,Arriva Sverige AB region syd,1
121120000312189981,Arriva Sverige AB region syd,1
121120000312190007,Arriva Sverige AB region syd,1
121120000312190085,Arriva Sverige AB region syd,1
121120000312190195,Arriva Sverige AB region syd,1
121120000312190276,Arriva Sverige AB region syd,1
121120000312190487,Arriva Sverige AB region syd,1
121120000312186811,Arriva Sverige AB region syd,1
121120000312186837,Arriva Sverige AB region syd,1
121120000312186889,Arriva Sverige AB region syd,1
121120000312186944,Arriva Sverige AB region syd,1
121120000312187380,Arriva Sverige AB region syd,1
121120000312187545,Arriva Sverige AB region syd,1
121120000312187623,Arriva Sverige AB region syd,1
121120000312187727,Arriva Sverige AB region syd,1
121120000312187896,Arriva Sverige AB region syd,1
121120000312188038,Arriva Sverige AB region syd,1
121120000312188253,Arriva Sverige AB region syd,1
121120000312188293,Arriva Sverige AB region syd,1
121120000312188319,Arriva Sverige AB region syd,1
121120000312188376,Arriva Sverige AB region syd,1
121120000312188516,Arriva Sverige AB region syd,1
121120000312188833,Arriva Sverige AB region syd,1
121120000312188885,Arriva Sverige AB region syd,1
121120000312188995,Arriva Sverige AB region syd,1
121120000312189151,Arriva Sverige AB region syd,1
121120000312189182,Arriva Sverige AB region syd,1
121120000312189239,Arriva Sverige AB region syd,1
121120000312189400,Arriva Sverige AB region syd,1
121120000312189426,Arriva Sverige AB region syd,1
121120000312189712,Arriva Sverige AB region syd,1
121120000312189877,Arriva Sverige AB region syd,1
121120000312190033,Arriva Sverige AB region syd,1
121120000312190356,Arriva Sverige AB region syd,1
121120000312190409,Arriva Sverige AB region syd,1
121120000312190461,Arriva Sverige AB region syd,1
121120000312190539,Arriva Sverige AB region syd,1
121120000312190565,Arriva Sverige AB region syd,1
121120000312190591,Arriva Sverige AB region syd,1
121120000312190723,Arriva Sverige AB region syd,1
121120000312191133,Arriva Sverige AB region syd,1
121120000312191159,Arriva Sverige AB region syd,1
121120000312190513,Arriva Sverige AB region syd,1
121120000312190617,Arriva Sverige AB region syd,1
121120000312190695,Arriva Sverige AB region syd,1
121120000312190801,Arriva Sverige AB region syd,1
121120000312190840,Arriva Sverige AB region syd,1
121120000312190884,Arriva Sverige AB region syd,1
121120000312190936,Arriva Sverige AB region syd,1
121120000312190988,Arriva Sverige AB region syd,1
121120000312191014,Arriva Sverige AB region syd,1
121120000312191102,Arriva Sverige AB region syd,1
121120000312191237,Arriva Sverige AB region syd,1
121120000312191299,Arriva Sverige AB region syd,1
121120000312186863,Arriva Sverige AB region syd,1
121120000312187103,Arriva Sverige AB region syd,1
121120000312187155,Arriva Sverige AB region syd,1
121120000312187215,Arriva Sverige AB region syd,1
121120000312187347,Arriva Sverige AB region syd,1
121120000312187571,Arriva Sverige AB region syd,1
121120000312187701,Arriva Sverige AB region syd,1
121120000312187784,Arriva Sverige AB region syd,1
121120000312187980,Arriva Sverige AB region syd,1
121120000312188095,Arriva Sverige AB region syd,1
121120000312188147,Arriva Sverige AB region syd,1
121120000312188213,Arriva Sverige AB region syd,1
121120000312188407,Arriva Sverige AB region syd,1
121120000312188438,Arriva Sverige AB region syd,1
121120000312188464,Arriva Sverige AB region syd,1
121120000312188542,Arriva Sverige AB region syd,1
121120000312188573,Arriva Sverige AB region syd,1
121120000312188651,Arriva Sverige AB region syd,1
121120000312188677,Arriva Sverige AB region syd,1
121120000312188930,Arriva Sverige AB region syd,1
121120000312188961,Arriva Sverige AB region syd,1
121120000312189058,Arriva Sverige AB region syd,1
121120000312189211,Arriva Sverige AB region syd,1
121120000312189267,Arriva Sverige AB region syd,1
121120000312189295,Arriva Sverige AB region syd,1
121120000312189348,Arriva Sverige AB region syd,1
121120000312189374,Arriva Sverige AB region syd,1
121120000312189504,Arriva Sverige AB region syd,1
121120000312189582,Arriva Sverige AB region syd,1
121120000312189955,Arriva Sverige AB region syd,1
121120000312190059,Arriva Sverige AB region syd,1
121120000312190114,Arriva Sverige AB region syd,1
121120000312190221,Arriva Sverige AB region syd,1
121120000312190247,Arriva Sverige AB region syd,1
121120000312190301,Arriva Sverige AB region syd,1
121120000312190327,Arriva Sverige AB region syd,1
121120000312190384,Arriva Sverige AB region syd,1
121120000312190643,Arriva Sverige AB region syd,1
121120000312190910,Arriva Sverige AB region syd,1
121120000312191071,Arriva Sverige AB region syd,1
121120000312191211,Arriva Sverige AB region syd,1
121120000312186785,Arriva Sverige AB region syd,1
121120000312186915,Arriva Sverige AB region syd,1
121120000312186972,Arriva Sverige AB region syd,1
121120000312187025,Arriva Sverige AB region syd,1
121120000312187129,Arriva Sverige AB region syd,1
121120000312187281,Arriva Sverige AB region syd,1
121120000312187408,Arriva Sverige AB region syd,1
121120000312187492,Arriva Sverige AB region syd,1
121120000312187675,Arriva Sverige AB region syd,1
121120000312187812,Arriva Sverige AB region syd,1
121120000312188121,Arriva Sverige AB region syd,1
121120000312188345,Arriva Sverige AB region syd,1
121120000312188490,Arriva Sverige AB region syd,1
121120000312188625,Arriva Sverige AB region syd,1
121120000312188703,Arriva Sverige AB region syd,1
121120000312188755,Arriva Sverige AB region syd,1
121120000312188807,Arriva Sverige AB region syd,1
121120000312189089,Arriva Sverige AB region syd,1
121120000312189120,Arriva Sverige AB region syd,1
121120000312189323,Arriva Sverige AB region syd,1
121120000312189478,Arriva Sverige AB region syd,1
121120000312189530,Arriva Sverige AB region syd,1
121120000312189556,Arriva Sverige AB region syd,1
121120000312189608,Arriva Sverige AB region syd,1
121120000312189634,Arriva Sverige AB region syd,1
121120000312189686,Arriva Sverige AB region syd,1
121120000312189738,Arriva Sverige AB region syd,1
121120000312189825,Arriva Sverige AB region syd,1
121120000312189851,Arriva Sverige AB region syd,1
121120000312189903,Arriva Sverige AB region syd,1
121120000312190142,Arriva Sverige AB region syd,1
121120000312190170,Arriva Sverige AB region syd,1
121120000312190435,Arriva Sverige AB region syd,1
121120000312190669,Arriva Sverige AB region syd,1
121120000312190762,Arriva Sverige AB region syd,1
121120000312190962,Arriva Sverige AB region syd,1
121120000312191040,Arriva Sverige AB region syd,1
121120000312191185,Arriva Sverige AB region syd,1
121120000312191268,Arriva Sverige AB region syd,1
121120000312191330,Arriva Sverige AB region syd,1
121120000311098155,Arriva Sverige AB region syd,1
121120000311098550,Arriva Sverige AB region syd,1
121120000311098586,Arriva Sverige AB region syd,1
121120000311098622,Arriva Sverige AB region syd,1
121120000311098838,Arriva Sverige AB region syd,1
121120000311098882,Arriva Sverige AB region syd,1
121120000311098968,Arriva Sverige AB region syd,1
121120000311099054,Arriva Sverige AB region syd,1
121120000311099140,Arriva Sverige AB region syd,1
121120000311099340,Arriva Sverige AB region syd,1
121120000311099412,Arriva Sverige AB region syd,1
121120000311099707,Arriva Sverige AB region syd,1
121120000311099831,Arriva Sverige AB region syd,1
121120000311099867,Arriva Sverige AB region syd,1
121120000311099903,Arriva Sverige AB region syd,1
121120000311099990,Arriva Sverige AB region syd,1
121120000311100076,Arriva Sverige AB region syd,1
121120000311100522,Arriva Sverige AB region syd,1
121120000311100567,Arriva Sverige AB region syd,1
121120000311100796,Arriva Sverige AB region syd,1
121120000311100832,Arriva Sverige AB region syd,1
121120000311100946,Arriva Sverige AB region syd,1
121120000311101055,Arriva Sverige AB region syd,1
121120000311101210,Arriva Sverige AB region syd,1
121120000311101253,Arriva Sverige AB region syd,1
121120000311101339,Arriva Sverige AB region syd,1
121120000311101535,Arriva Sverige AB region syd,1
121120000311101664,Arriva Sverige AB region syd,1
121120000311101734,Arriva Sverige AB region syd,1
121120000311102023,Arriva Sverige AB region syd,1
121120000311102181,Arriva Sverige AB region syd,1
121120000311102216,Arriva Sverige AB region syd,1
121120000311102251,Arriva Sverige AB region syd,1
121120000311102286,Arriva Sverige AB region syd,1
121120000311102368,Arriva Sverige AB region syd,1
121120000311102577,Arriva Sverige AB region syd,1
121120000311098083,Arriva Sverige AB region syd,1
121120000311098191,Arriva Sverige AB region syd,1
121120000311098307,Arriva Sverige AB region syd,1
121120000311098350,Arriva Sverige AB region syd,1
121120000311098393,Arriva Sverige AB region syd,1
121120000311098514,Arriva Sverige AB region syd,1
121120000311098658,Arriva Sverige AB region syd,1
121120000311099183,Arriva Sverige AB region syd,1
121120000311099269,Arriva Sverige AB region syd,1
121120000311099376,Arriva Sverige AB region syd,1
121120000311099448,Arriva Sverige AB region syd,1
121120000311100111,Arriva Sverige AB region syd,1
121120000311100645,Arriva Sverige AB region syd,1
121120000311100761,Arriva Sverige AB region syd,1
121120000311100876,Arriva Sverige AB region syd,1
121120000311101016,Arriva Sverige AB region syd,1
121120000311101296,Arriva Sverige AB region syd,1
121120000311101582,Arriva Sverige AB region syd,1
121120000311101894,Arriva Sverige AB region syd,1
121120000311101980,Arriva Sverige AB region syd,1
121120000311102333,Arriva Sverige AB region syd,1
121120000311102532,Arriva Sverige AB region syd,1
121120000311102950,Arriva Sverige AB region syd,1
121120000311098245,Arriva Sverige AB region syd,1
121120000311098436,Arriva Sverige AB region syd,1
121120000311098479,Arriva Sverige AB region syd,1
121120000311098694,Arriva Sverige AB region syd,1
121120000311098730,Arriva Sverige AB region syd,1
121120000311098925,Arriva Sverige AB region syd,1
121120000311099097,Arriva Sverige AB region syd,1
121120000311099226,Arriva Sverige AB region syd,1
121120000311099535,Arriva Sverige AB region syd,1
121120000311099578,Arriva Sverige AB region syd,1
121120000311099664,Arriva Sverige AB region syd,1
121120000311099750,Arriva Sverige AB region syd,1
121120000311099795,Arriva Sverige AB region syd,1
121120000311100033,Arriva Sverige AB region syd,1
121120000311100147,Arriva Sverige AB region syd,1
121120000311100277,Arriva Sverige AB region syd,1
121120000311100363,Arriva Sverige AB region syd,1
121120000311100449,Arriva Sverige AB region syd,1
121120000311100717,Arriva Sverige AB region syd,1
121120000311100981,Arriva Sverige AB region syd,1
121120000311101804,Arriva Sverige AB region syd,1
121120000311101839,Arriva Sverige AB region syd,1
121120000311101937,Arriva Sverige AB region syd,1
121120000311102111,Arriva Sverige AB region syd,1
121120000311102446,Arriva Sverige AB region syd,1
121120000311102655,Arriva Sverige AB region syd,1
121120000311102700,Arriva Sverige AB region syd,1
121120000311102743,Arriva Sverige AB region syd,1
121120000311102907,Arriva Sverige AB region syd,1
121120000311103036,Arriva Sverige AB region syd,1
121120000311103193,Arriva Sverige AB region syd,1
121120000311102786,Arriva Sverige AB region syd,1
121120000311102827,Arriva Sverige AB region syd,1
121120000311102993,Arriva Sverige AB region syd,1
121120000311103140,Arriva Sverige AB region syd,1
121120000311103229,Arriva Sverige AB region syd,1
121120000311098119,Arriva Sverige AB region syd,1
121120000311098766,Arriva Sverige AB region syd,1
121120000311098802,Arriva Sverige AB region syd,1
121120000311099011,Arriva Sverige AB region syd,1
121120000311099304,Arriva Sverige AB region syd,1
121120000311099492,Arriva Sverige AB region syd,1
121120000311099621,Arriva Sverige AB region syd,1
121120000311099947,Arriva Sverige AB region syd,1
121120000311100191,Arriva Sverige AB region syd,1
121120000311100234,Arriva Sverige AB region syd,1
121120000311100320,Arriva Sverige AB region syd,1
121120000311100406,Arriva Sverige AB region syd,1
121120000311100486,Arriva Sverige AB region syd,1
121120000311100610,Arriva Sverige AB region syd,1
121120000311100681,Arriva Sverige AB region syd,1
121120000311100911,Arriva Sverige AB region syd,1
121120000311101107,Arriva Sverige AB region syd,1
121120000311101167,Arriva Sverige AB region syd,1
121120000311101388,Arriva Sverige AB region syd,1
121120000311101448,Arriva Sverige AB region syd,1
121120000311101500,Arriva Sverige AB region syd,1
121120000311101625,Arriva Sverige AB region syd,1
121120000311101699,Arriva Sverige AB region syd,1
121120000311101769,Arriva Sverige AB region syd,1
121120000311102066,Arriva Sverige AB region syd,1
121120000311102146,Arriva Sverige AB region syd,1
121120000311102403,Arriva Sverige AB region syd,1
121120000311102489,Arriva Sverige AB region syd,1
121120000311102620,Arriva Sverige AB region syd,1
121120000311102863,Arriva Sverige AB region syd,1
121120000311103079,Arriva Sverige AB region syd,1
121120000312192571,Arriva Sverige AB region syd,1
121120000312192891,Arriva Sverige AB region syd,1
121120000312192996,Arriva Sverige AB region syd,1
121120000312193031,Arriva Sverige AB region syd,1
121120000312193144,Arriva Sverige AB region syd,1
121120000312193222,Arriva Sverige AB region syd,1
121120000312193292,Arriva Sverige AB region syd,1
121120000312193507,Arriva Sverige AB region syd,1
121120000312193542,Arriva Sverige AB region syd,1
121120000312193741,Arriva Sverige AB region syd,1
121120000312193913,Arriva Sverige AB region syd,1
121120000312194085,Arriva Sverige AB region syd,1
121120000312194181,Arriva Sverige AB region syd,1
121120000312194216,Arriva Sverige AB region syd,1
121120000312194251,Arriva Sverige AB region syd,1
121120000312194286,Arriva Sverige AB region syd,1
121120000312194426,Arriva Sverige AB region syd,1
121120000312194953,Arriva Sverige AB region syd,1
121120000312194996,Arriva Sverige AB region syd,1
121120000312195117,Arriva Sverige AB region syd,1
121120000312195283,Arriva Sverige AB region syd,1
121120000312195353,Arriva Sverige AB region syd,1
121120000312195478,Arriva Sverige AB region syd,1
121120000312195648,Arriva Sverige AB region syd,1
121120000312195691,Arriva Sverige AB region syd,1
121120000312195976,Arriva Sverige AB region syd,1
121120000312196120,Arriva Sverige AB region syd,1
121120000312196546,Arriva Sverige AB region syd,1
121120000312196594,Arriva Sverige AB region syd,1
121120000312196743,Arriva Sverige AB region syd,1
121120000312196857,Arriva Sverige AB region syd,1
121120000312196894,Arriva Sverige AB region syd,1
121120000312196929,Arriva Sverige AB region syd,1
121120000312197017,Arriva Sverige AB region syd,1
121120000312197087,Arriva Sverige AB region syd,1
121120000312197227,Arriva Sverige AB region syd,1
121120000312192821,Arriva Sverige AB region syd,1
121120000312193066,Arriva Sverige AB region syd,1
121120000312193187,Arriva Sverige AB region syd,1
121120000312193421,Arriva Sverige AB region syd,1
121120000312193464,Arriva Sverige AB region syd,1
121120000312193612,Arriva Sverige AB region syd,1
121120000312193956,Arriva Sverige AB region syd,1
121120000312194128,Arriva Sverige AB region syd,1
121120000312194321,Arriva Sverige AB region syd,1
121120000312194531,Arriva Sverige AB region syd,1
121120000312194582,Arriva Sverige AB region syd,1
121120000312194625,Arriva Sverige AB region syd,1
121120000312194668,Arriva Sverige AB region syd,1
121120000312194789,Arriva Sverige AB region syd,1
121120000312194910,Arriva Sverige AB region syd,1
121120000312195039,Arriva Sverige AB region syd,1
121120000312195082,Arriva Sverige AB region syd,1
121120000312195318,Arriva Sverige AB region syd,1
121120000312195390,Arriva Sverige AB region syd,1
121120000312195435,Arriva Sverige AB region syd,1
121120000312195517,Arriva Sverige AB region syd,1
121120000312195734,Arriva Sverige AB region syd,1
121120000312195769,Arriva Sverige AB region syd,1
121120000312195839,Arriva Sverige AB region syd,1
121120000312195933,Arriva Sverige AB region syd,1
